sc,name,market,industry,trade_date,close_price,volume,market_cap_million_yen
5334,日本特殊陶業,東証PR,ガラス土石,2026-04-06,7512,304300,1496749
5337,ダントーホールディングス,東証ST,ガラス土石,2026-04-06,590,3800,19683
5341,ASAHI_EITOホールディングス,東証ST,ガラス土石,2026-04-06,272,7383700,2028
5344,MARUWA,東証PR,ガラス土石,2026-04-06,57480,115800,711143
5351,品川リフラ,東証PR,ガラス土石,2026-04-06,2081,50400,98113
5355,日本坩堝,東証ST,ガラス土石,2026-04-06,654,1200,4608
5356,美濃窯業,東証ST,ガラス土石,2026-04-06,1186,2000,15311
5357,ヨータイ,東証PR,ガラス土石,2026-04-06,1798,44100,35230
5363,東京窯業,東証ST,ガラス土石,2026-04-06,562,30500,25558
5367,ニッカトー,東証ST,ガラス土石,2026-04-06,714,25400,8665
5368,日本インシュレーション,東証ST,ガラス土石,2026-04-06,1147,13900,9987
5380,新東,東証ST,ガラス土石,2026-04-06,1508,500,1254
5381,マイポックス,東証ST,ガラス土石,2026-04-06,947,265200,13686
5384,フジミインコーポレーテッド,東証PR,ガラス土石,2026-04-06,2762,126800,221232
5388,クニミネ工業,東証ST,ガラス土石,2026-04-06,1281,4200,18510
5391,エーアンドエーマテリアル,東証ST,ガラス土石,2026-04-06,1410,6400,10967
5393,ニチアス,東証PR,ガラス土石,2026-04-06,2904,387500,554623
5401,日本製鉄,東証PR,鉄鋼,2026-04-06,586.7,14989800,3152711
5406,神戸製鋼所,東証PR,鉄鋼,2026-04-06,1928.5,872000,764353
5408,中山製鋼所,東証PR,鉄鋼,2026-04-06,643,126200,40560
5410,合同製鐵,東証PR,鉄鋼,2026-04-06,3695,26400,63352
5411,JFEホールディングス,東証PR,鉄鋼,2026-04-06,1830.5,1956100,1170492
5423,東京製鐵,東証PR,鉄鋼,2026-04-06,1871,1231500,205930
542A,ビタブリッドジャパン,東証GR,化学,2026-04-06,1184,190200,6630
543A,ARCHION,東証PR,輸送用機器,2026-04-06,475,42787700,1226008
5440,共英製鋼,東証PR,鉄鋼,2026-04-06,2380,41200,106859
5444,大和工業,東証PR,鉄鋼,2026-04-06,11945,119800,740590
5445,東京鐵鋼,東証PR,鉄鋼,2026-04-06,1977,269800,50089
5446,北越メタル,東証ST,鉄鋼,2026-04-06,1240,400,4953
5449,大阪製鐵,東証ST,鉄鋼,2026-04-06,2691,32700,113775
544A,GMSグループ,東証PR,機械,2026-04-06,417,256400,29580
5451,ヨドコウ,東証PR,鉄鋼,2026-04-06,1403,434800,219250
5458,高砂鐵工,東証ST,鉄鋼,2026-04-06,1027,6000,3089
545A,トランヴィア,東証PR,情報通信,2026-04-06,932,91200,37225
5461,中部鋼鈑,東証PR,鉄鋼,2026-04-06,2506,89300,70168
5463,丸一鋼管,東証PR,鉄鋼,2026-04-06,1458.5,215000,367542
5464,モリ工業,東証ST,鉄鋼,2026-04-06,970,16300,37667
546A,MIRAINIホールディングス,東証PR,卸売,2026-04-06,1861,184600,66032
5471,大同特殊鋼,東証PR,鉄鋼,2026-04-06,1859,564600,403856
547A,ムニノバホールディングス,東証PR,その他金融,2026-04-06,420,1804800,203540
5480,日本冶金工業,東証PR,鉄鋼,2026-04-06,4785,62500,74155
5482,愛知製鋼,東証PR,鉄鋼,2026-04-06,2837,132800,183046
5484,東北特殊鋼,東証ST,鉄鋼,2026-04-06,2205,800,16648
548A,システムエグゼ,東証ST,情報通信,2026-04-06,951,2057900,4978
5491,日本金属,東証ST,鉄鋼,2026-04-06,914,20500,6124
5527,property_technologies,東証GR,不動産,2026-04-06,730,17700,9092
5532,リアルゲイト,東証GR,不動産,2026-04-06,3000,58600,17355
5533,エリッツホールディングス,東証ST,不動産,2026-04-06,1941,1500,6817
5535,ミガロホールディングス,東証PR,不動産,2026-04-06,335,148900,21653
5537,AlbaLink,東証GR,不動産,2026-04-06,2926,28500,23945
5541,大平洋金属,東証PR,鉄鋼,2026-04-06,2697,380100,52799
5542,新報国マテリアル,東証ST,鉄鋼,2026-04-06,810,7800,5686
5563,新日本電工,東証PR,鉄鋼,2026-04-06,441,1050900,60587
5570,ジェノバ,東証GR,情報通信,2026-04-06,666,8200,9883
5571,エキサイトホールディングス,東証ST,情報通信,2026-04-06,1075,500,5242
5572,Ridge-i,東証GR,情報通信,2026-04-06,2061,13700,8894
5574,ABEJA,東証GR,情報通信,2026-04-06,2927,60400,29083
5575,Globee,東証GR,情報通信,2026-04-06,597,19900,3055
5576,オービーシステム,東証ST,情報通信,2026-04-06,2576,1500,6097
5578,ARアドバンストテクノロジ,東証GR,情報通信,2026-04-06,875,39400,9106
5580,プロディライト,東証GR,情報通信,2026-04-06,1569,1000,2640
5582,グリッド,東証GR,情報通信,2026-04-06,2377,18100,11366
5586,Laboro.AI,東証GR,情報通信,2026-04-06,829,36100,13220
5587,インバウンドプラットフォーム,東証GR,情報通信,2026-04-06,692,3300,2387
5588,ファーストアカウンティング,東証GR,情報通信,2026-04-06,801,29900,9003
5589,オートサーバー,東証ST,情報通信,2026-04-06,2668,6800,19329
5590,ネットスターズ,東証GR,情報通信,2026-04-06,794,138900,13411
5591,AVILEN,東証GR,情報通信,2026-04-06,963,19000,5882
5592,くすりの窓口,東証GR,情報通信,2026-04-06,2528,33300,28960
5597,ブルーイノベーション,東証GR,情報通信,2026-04-06,1670,21700,6734
5599,S＆J,東証GR,情報通信,2026-04-06,1471,9600,8278
5602,栗本鐵工所,東証PR,鉄鋼,2026-04-06,1543,139700,98740
5603,虹技,東証ST,鉄鋼,2026-04-06,1393,6800,4683
5609,日本鋳造,東証ST,鉄鋼,2026-04-06,831,1900,4010
5612,日本鋳鉄管,東証ST,鉄鋼,2026-04-06,1628,7200,5361
5616,雨風太陽,東証GR,情報通信,2026-04-06,804,1700,1946
5618,ナイル,東証GR,情報通信,2026-04-06,320,1700,2732
5619,マーソ,東証GR,情報通信,2026-04-06,860,100,3055
5621,ヒューマンテクノロジーズ,東証GR,情報通信,2026-04-06,1500,14700,14390
5631,日本製鋼所,東証PR,機械,2026-04-06,9677,992300,720123
5632,三菱製鋼,東証PR,鉄鋼,2026-04-06,1797,76900,28231
5644,メタルアート,東証ST,鉄鋼,2026-04-06,5060,1000,15976
5658,日亜鋼業,東証ST,鉄鋼,2026-04-06,371,10300,19201
5659,日本精線,東証PR,鉄鋼,2026-04-06,1363,59900,42614
5660,神鋼鋼線工業,東証ST,鉄鋼,2026-04-06,1449,4200,8568
5695,パウダーテック,東証ST,鉄鋼,2026-04-06,2485,200,7380
5697,サンユウ,東証ST,鉄鋼,2026-04-06,683,13700,4160
5698,エンビプロ・ホールディングス,東証ST,鉄鋼,2026-04-06,938,166900,28438
5699,イボキン,東証ST,鉄鋼,2026-04-06,1649,14600,5651
5702,大紀アルミニウム工業所,東証PR,非鉄金属,2026-04-06,1496,271100,65269
5703,日本軽金属ホールディングス,東証PR,非鉄金属,2026-04-06,2867,144600,177736
5704,JMC,東証GR,非鉄金属,2026-04-06,388,2400,2172
5706,三井金属,東証PR,非鉄金属,2026-04-06,31960,1689000,1834997
5707,東邦亜鉛,東証PR,非鉄金属,2026-04-06,1256,279600,17063
5711,三菱マテリアル,東証PR,非鉄金属,2026-04-06,5168,951000,679538
5713,住友金属鉱山,東証PR,非鉄金属,2026-04-06,9476,2369000,2755754
5714,DOWAホールディングス,東証PR,非鉄金属,2026-04-06,9117,266700,565156
5715,古河機械金属,東証PR,非鉄金属,2026-04-06,4450,175500,144828
5721,エスクリプトエナジー,東証ST,非鉄金属,2026-04-06,88,3837500,15413
5724,アサカ理研,東証ST,非鉄金属,2026-04-06,3305,30100,17003
5726,大阪チタニウムテクノロジーズ,東証PR,非鉄金属,2026-04-06,2668,629900,98182
5727,東邦チタニウム,東証PR,非鉄金属,2026-04-06,2569,571700,183095
5729,日本精鉱,東証ST,非鉄金属,2026-04-06,2470,61500,25746
5741,UACJ,東証PR,非鉄金属,2026-04-06,2744,943300,508498
5742,エヌアイシ・オートテック,東証ST,非鉄金属,2026-04-06,771,2100,4241
5753,日本伸銅,東証ST,非鉄金属,2026-04-06,2591,2000,6141
5757,CKサンエツ,東証PR,非鉄金属,2026-04-06,4255,7900,37729
5801,古河電気工業,東証PR,非鉄金属,2026-04-06,37300,9808200,2635876
5802,住友電気工業,東証PR,非鉄金属,2026-04-06,9542,8812800,7575781
5803,フジクラ,東証PR,非鉄金属,2026-04-06,4600,46016200,8165830
5805,SWCC,東証PR,非鉄金属,2026-04-06,12880,184800,397050
5816,オーナンバ,東証ST,非鉄金属,2026-04-06,1735,11700,21789
5817,JMACS,東証ST,非鉄金属,2026-04-06,1325,223300,7674
5819,カナレ電気,東証ST,非鉄金属,2026-04-06,1873,13300,13164
5820,三ッ星,東証ST,非鉄金属,2026-04-06,793,48600,3140
5821,平河ヒューテック,東証PR,非鉄金属,2026-04-06,3940,57300,69454
5830,いよぎんホールディングス,東証PR,銀行,2026-04-06,3106,666300,973448
5831,しずおかフィナンシャルグループ,東証PR,銀行,2026-04-06,2756,1158800,1598836
5832,ちゅうぎんフィナンシャルグループ,東証PR,銀行,2026-04-06,3001,187400,554499
5834,SBIリーシングサービス,東証GR,証券・先物,2026-04-06,2572,37500,40822
5838,楽天銀行,東証PR,銀行,2026-04-06,6065,694000,1058338
5842,インテグラル,東証GR,証券・先物,2026-04-06,3295,58200,115243
5843,ニッポンインシュア,東証ST,その他金融,2026-04-06,2331,9200,6690
5844,京都フィナンシャルグループ,東証PR,銀行,2026-04-06,4388,754500,1322380
5845,全保連,東証ST,その他金融,2026-04-06,991,23400,26414
5851,リョービ,東証PR,非鉄金属,2026-04-06,2474,115500,78697
5852,アーレスティ,東証PR,非鉄金属,2026-04-06,831,90100,21229
5856,エルアイイーエイチ,東証ST,小売,2026-04-06,22,2990000,2397
5857,AREホールディングス,東証PR,非鉄金属,2026-04-06,3580,284400,294411
5858,STG,東証GR,非鉄金属,2026-04-06,1363,1300,2896
5867,エスネットワークス,東証GR,サービス,2026-04-06,1167,2700,3674
5868,ロココ,東証ST,サービス,2026-04-06,1106,8500,4123
5869,早稲田学習研究会,東証ST,サービス,2026-04-06,1321,7500,13489
5870,ナルネットコミュニケーションズ,東証GR,サービス,2026-04-06,984,16600,5247
5871,SOLIZE_Holdings,東証ST,サービス,2026-04-06,1400,2100,8400
5884,クラダシ,東証GR,小売,2026-04-06,490,18400,5948
5885,ジーデップ・アドバンス,東証ST,卸売,2026-04-06,2916,22700,15900
5888,DAIWA_CYCLE,東証GR,小売,2026-04-06,3625,9400,10000
5889,Japan_Eyewear_Holdings,東証PR,小売,2026-04-06,2090,45600,50439
5891,魁力屋,東証ST,小売,2026-04-06,1520,19400,8606
5892,yutori,東証GR,小売,2026-04-06,2047,25200,10980
5900,ダイケン,東証ST,金属製品,2026-04-06,803,600,4794
5901,東洋製罐グループホールディングス,東証PR,金属製品,2026-04-06,3438,301000,526572
5902,ホッカンホールディングス,東証PR,金属製品,2026-04-06,2299,11300,30966
5903,シンポ,東証ST,金属製品,2026-04-06,1224,1600,7516
5905,日本製罐,東証ST,金属製品,2026-04-06,1301,300,1811
5906,エムケー精工,東証ST,金属製品,2026-04-06,878,16200,13692
5909,コロナ,東証ST,金属製品,2026-04-06,962,14600,28227
5911,横河ブリッジホールディングス,東証PR,金属製品,2026-04-06,3005,66700,129710
5915,駒井ハルテック,東証ST,金属製品,2026-04-06,2025,8300,10070
5918,瀧上工業,東証ST,金属製品,2026-04-06,7000,500,18883
5921,川岸工業,東証ST,金属製品,2026-04-06,4220,1500,12660
5922,那須電機鉄工,東証ST,金属製品,2026-04-06,18700,800,22440
5923,高田機工,東証ST,金属製品,2026-04-06,1275,4900,8559
5928,アルメタックス,東証ST,金属製品,2026-04-06,289,5700,3443
5929,三和ホールディングス,東証PR,金属製品,2026-04-06,3541,327800,782561
5930,文化シヤッター,東証PR,金属製品,2026-04-06,1910,56000,137895
5932,三協立山,東証PR,金属製品,2026-04-06,693,82300,21867
5933,アルインコ,東証PR,金属製品,2026-04-06,1061,24600,22323
5936,東洋シヤッター,東証ST,金属製品,2026-04-06,914,9500,5838
5938,LIXIL,東証PR,金属製品,2026-04-06,1635,1348000,470087
5939,大谷工業,東証ST,金属製品,2026-04-06,5320,2100,4150
5940,不二サッシ,東証ST,金属製品,2026-04-06,876,18600,11061
5941,中西製作所,東証ST,金属製品,2026-04-06,2529,1600,15948
5942,日本フイルコン,東証ST,金属製品,2026-04-06,621,48600,13766
5943,ノーリツ,東証PR,金属製品,2026-04-06,2366,63000,114881
5945,天龍製鋸,東証ST,金属製品,2026-04-06,2471,3300,27546
5946,長府製作所,東証PR,金属製品,2026-04-06,2026,31900,69369
5947,リンナイ,東証PR,金属製品,2026-04-06,3671,150500,518076
5949,ユニプレス,東証PR,輸送用機器,2026-04-06,1375,83500,61882
5950,日本パワーファスニング,東証ST,金属製品,2026-04-06,181,16400,3383
5951,ダイニチ工業,東証ST,金属製品,2026-04-06,1028,18800,19592
5952,アマテイ,東証ST,金属製品,2026-04-06,192,6200,2365
5955,ワイズホールディングス,東証ST,金属製品,2026-04-06,114,845500,16258
5956,トーソー,東証ST,金属製品,2026-04-06,615,1800,6150
5957,日東精工,東証PR,金属製品,2026-04-06,772,78500,30868
5958,三洋工業,東証ST,金属製品,2026-04-06,4590,1600,13586
5959,岡部,東証PR,金属製品,2026-04-06,976,46800,46156
5962,浅香工業,東証ST,その他製品,2026-04-06,2022,900,2097
5965,フジマック,東証ST,金属製品,2026-04-06,1292,7100,18439
5966,京都機械工具,東証ST,金属製品,2026-04-06,2424,100,6005
5967,TONE,東証ST,金属製品,2026-04-06,478,2900,11198
5969,ロブテックス,東証ST,金属製品,2026-04-06,1209,2200,2418
5970,ジーテクト,東証PR,金属製品,2026-04-06,1909,285200,83865
5971,共和工業所,東証ST,金属製品,2026-04-06,7980,400,10853
5973,トーアミ,東証ST,金属製品,2026-04-06,613,100,3923
5974,中国工業,東証ST,金属製品,2026-04-06,862,3100,2948
5975,東プレ,東証PR,金属製品,2026-04-06,2422,49500,130841
5976,高周波熱錬,東証PR,金属製品,2026-04-06,1297,48000,42549
5981,東京製綱,東証PR,金属製品,2026-04-06,1945,70600,31642
5982,マルゼン,東証ST,金属製品,2026-04-06,3915,1500,77439
5983,イワブチ,東証ST,金属製品,2026-04-06,12600,400,13860
5984,兼房,東証ST,金属製品,2026-04-06,779,2700,11147
5985,サンコール,東証ST,金属製品,2026-04-06,1408,757500,47954
5986,モリテックスチール,東証ST,金属製品,2026-04-06,230,21000,5188
5987,オーネックス,東証ST,金属製品,2026-04-06,,,2722
5988,パイオラックス,東証PR,金属製品,2026-04-06,1655,51100,61325
5989,エイチワン,東証PR,金属製品,2026-04-06,1351,740300,38359
5990,スーパーツール,東証ST,金属製品,2026-04-06,,,4666
5991,日本発條,東証PR,金属製品,2026-04-06,2496.5,180700,576857
5992,中央発條,東証ST,金属製品,2026-04-06,3650,14500,93230
5994,ファインシンター,東証ST,金属製品,2026-04-06,1438,35200,6356
5997,協立エアテック,東証ST,金属製品,2026-04-06,805,6400,4830
5998,アドバネクス,東証ST,金属製品,2026-04-06,1627,26700,6758
6005,三浦工業,東証PR,機械,2026-04-06,3319,232400,415841
6013,タクマ,東証PR,機械,2026-04-06,2764,105300,209205
6016,ジャパンエンジンコーポレーション,東証ST,輸送用機器,2026-04-06,13300,89200,111720
6018,阪神内燃機工業,東証ST,輸送用機器,2026-04-06,5770,7100,18744
6022,赤阪鐵工所,東証ST,機械,2026-04-06,3140,6200,4836
6023,ダイハツインフィニアース,東証ST,輸送用機器,2026-04-06,2260,117500,71981
6027,弁護士ドットコム,東証PR,サービス,2026-04-06,2864,58100,65493
6029,アトラグループ,東証ST,サービス,2026-04-06,143,13200,1471
6030,アドベンチャー,東証GR,サービス,2026-04-06,1714,6800,13676
6031,ZETA,東証GR,サービス,2026-04-06,292,57600,7524
6033,エクストリーム,東証GR,サービス,2026-04-06,1486,2900,8184
6034,MRT,東証GR,サービス,2026-04-06,634,4600,3626
6035,アイ・アールジャパンホールディングス,東証ST,サービス,2026-04-06,732,23100,13059
6036,KeePer技研,東証PR,サービス,2026-04-06,3080,137700,87105
6037,楽待,東証ST,サービス,2026-04-06,936,63600,18490
6038,イード,東証GR,サービス,2026-04-06,920,8000,4658
6039,日本動物高度医療センター,東証GR,サービス,2026-04-06,1338,99700,19255
6040,日本スキー場開発,東証GR,サービス,2026-04-06,461,22800,22132
6042,ニッキ,東証ST,輸送用機器,2026-04-06,4720,500,9440
6044,三機サービス,東証ST,サービス,2026-04-06,1722,3700,11337
6045,レントラックス,東証GR,サービス,2026-04-06,1632,5800,13017
6046,リンクバル,東証ST,サービス,2026-04-06,167,64200,3257
6047,Gunosy,東証PR,サービス,2026-04-06,519,92400,12579
6049,イトクロ,東証GR,サービス,2026-04-06,270,9200,6124
6050,イー・ガーディアン,東証PR,サービス,2026-04-06,1667,11400,19893
6054,リブセンス,東証ST,サービス,2026-04-06,121,51000,3407
6055,ジャパンマテリアル,東証PR,サービス,2026-04-06,1642,307400,172656
6058,ベクトル,東証PR,サービス,2026-04-06,1297,188300,60848
6059,ウチヤマホールディングス,東証ST,サービス,2026-04-06,357,21300,7718
6061,ユニバーサル園芸社,東証ST,サービス,2026-04-06,2991,7200,30060
6062,チャーム・ケア・コーポレーション,東証PR,サービス,2026-04-06,1351,33100,44194
6063,日本エマージェンシーアシスタンス,東証ST,サービス,2026-04-06,932,400,2348
6069,トレンダーズ,東証GR,サービス,2026-04-06,714,31500,5784
6070,キャリアリンク,東証PR,サービス,2026-04-06,2436,29500,30707
6071,IBJ,東証PR,サービス,2026-04-06,688,170900,28896
6072,地盤ネットホールディングス,東証ST,サービス,2026-04-06,847,645200,19606
6073,アサンテ,東証PR,サービス,2026-04-06,1516,17800,18720
6074,ジェイエスエス,東証ST,サービス,2026-04-06,525,4500,2114
6078,バリューHR,東証PR,サービス,2026-04-06,1491,23900,40848
6080,M＆Aキャピタルパートナーズ,東証PR,サービス,2026-04-06,3110,139300,98770
6081,アライドアーキテクツ,東証GR,サービス,2026-04-06,289,95500,4595
6082,ライドオンエクスプレスホールディングス,東証ST,サービス,2026-04-06,995,28000,10884
6083,ERIホールディングス,東証ST,サービス,2026-04-06,4020,39900,31486
6085,アーキテクツ・スタジオ・ジャパン,東証GR,サービス,2026-04-06,2623,229800,30128
6086,シンメンテホールディングス,東証GR,サービス,2026-04-06,1058,46300,22923
6087,アビスト,東証ST,サービス,2026-04-06,3375,2700,13433
6088,シグマクシス・ホールディングス,東証PR,サービス,2026-04-06,648,269900,55728
6089,ウィルグループ,東証PR,サービス,2026-04-06,1168,29900,27003
6090,ヒューマン・メタボローム・テクノロジーズ,東証ST,サービス,2026-04-06,712,6600,4215
6091,ウエスコホールディングス,東証ST,サービス,2026-04-06,864,5800,11861
6092,エンバイオ・ホールディングス,東証ST,サービス,2026-04-06,830,56700,6785
6093,エスクロー・エージェント・ジャパン,東証ST,サービス,2026-04-06,173,554200,7949
6094,フリークアウト・ホールディングス,東証GR,サービス,2026-04-06,695,6400,12526
6096,レアジョブ,東証ST,サービス,2026-04-06,305,14500,3003
6098,リクルートホールディングス,東証PR,サービス,2026-04-06,6940,2722200,10219179
6099,エラン,東証PR,サービス,2026-04-06,746,78700,45208
6101,ツガミ,東証PR,機械,2026-04-06,3485,106900,167280
6103,オークマ,東証PR,機械,2026-04-06,3825,161300,258227
6104,芝浦機械,東証PR,機械,2026-04-06,3915,38100,97172
6113,アマダ,東証PR,機械,2026-04-06,2239.5,837600,710932
6118,アイダエンジニアリング,東証PR,機械,2026-04-06,1155,95900,68910
6125,岡本工作機械製作所,東証ST,機械,2026-04-06,3950,30900,26480
6134,FUJI,東証PR,機械,2026-04-06,4917,330000,480999
6135,牧野フライス製作所,東証PR,機械,2026-04-06,11530,38300,287026
6136,オーエスジー,東証PR,機械,2026-04-06,2638,185800,253632
6137,小池酸素工業,東証ST,機械,2026-04-06,1897,29300,42900
6138,ダイジェット工業,東証ST,機械,2026-04-06,1082,3700,3238
6140,旭ダイヤモンド工業,東証PR,機械,2026-04-06,1155,1112900,55937
6141,DMG森精機,東証PR,機械,2026-04-06,2462,719200,350406
6143,ソディック,東証PR,機械,2026-04-06,1278,211200,70024
6144,西部電機,東証ST,機械,2026-04-06,2710,2600,41084
6145,NITTOKU,東証ST,機械,2026-04-06,2227,47400,40306
6146,ディスコ,東証PR,機械,2026-04-06,66980,1952600,7265858
6147,ヤマザキ,東証ST,機械,2026-04-06,300,45500,1374
6149,小田原エンジニアリング,東証ST,機械,2026-04-06,1918,6600,12261
6150,タケダ機械,東証ST,機械,2026-04-06,3395,2300,3463
6151,日東工器,東証PR,機械,2026-04-06,1666,11300,31911
6155,高松機械工業,東証ST,機械,2026-04-06,475,1900,5235
6156,エーワン精密,東証ST,機械,2026-04-06,1978,13700,10483
6157,日進工具,東証ST,機械,2026-04-06,832,18300,20829
6158,和井田製作所,東証ST,機械,2026-04-06,982,9700,6901
6159,ミクロン精密,東証ST,機械,2026-04-06,2150,200,16568
6161,エスティック,東証ST,機械,2026-04-06,1002,18100,11792
6165,パンチ工業,東証ST,機械,2026-04-06,478,18100,13204
6166,中村超硬,東証GR,機械,2026-04-06,727,99800,8012
6167,冨士ダイス,東証PR,機械,2026-04-06,1086,87100,21720
6171,土木管理総合試験所,東証ST,サービス,2026-04-06,408,17000,5809
6173,アクアライン,東証GR,サービス,2026-04-06,129,61200,1369
6176,ブランジスタ,東証ST,サービス,2026-04-06,840,81000,12243
6177,AppBank,東証GR,サービス,2026-04-06,107,234500,2674
6178,日本郵政,東証PR,サービス,2026-04-06,1849.5,5282300,5498443
6180,GMOメディア,東証GR,サービス,2026-04-06,4190,1300,7830
6181,タメニー,東証GR,サービス,2026-04-06,104,19000,4677
6182,メタリアル,東証GR,サービス,2026-04-06,479,28800,5215
6183,ベルシステム24ホールディングス,東証PR,サービス,2026-04-06,1502,207400,111933
6184,鎌倉新書,東証PR,サービス,2026-04-06,472,73300,19444
6185,SMN,東証ST,サービス,2026-04-06,391,6500,5778
6186,一蔵,東証ST,サービス,2026-04-06,371,700,2052
6189,グローバルキッズCOMPANY,東証ST,サービス,2026-04-06,1019,22900,9729
6190,フェニックスバイオ,東証GR,サービス,2026-04-06,466,3800,1900
6191,エアトリ,東証PR,サービス,2026-04-06,717,69800,16328
6193,バーチャレクス・ホールディングス,東証GR,サービス,2026-04-06,986,5400,2967
6194,アトラエ,東証PR,サービス,2026-04-06,675,37500,15063
6195,ホープ,東証GR,サービス,2026-04-06,208,7200,3425
6196,ストライクグループ,東証PR,サービス,2026-04-06,1408,253100,81113
6197,ソラスト,東証PR,サービス,2026-04-06,1116,2235000,105732
6198,キャリア,東証GR,サービス,2026-04-06,237,1600,2044
6199,セラク,東証ST,情報通信,2026-04-06,1485,23600,20358
6200,インソース,東証PR,サービス,2026-04-06,699,261300,59585
6201,豊田自動織機,東証PR,輸送用機器,2026-04-06,20440,158400,6660183
6203,豊和工業,東証ST,機械,2026-04-06,1485,197500,18634
6208,石川製作所,東証ST,機械,2026-04-06,2185,87900,13953
6209,リケンNPR,東証PR,機械,2026-04-06,3770,37200,106495
6217,津田駒工業,東証ST,機械,2026-04-06,470,21200,3200
6218,エンシュウ,東証ST,機械,2026-04-06,585,21200,3717
6222,島精機製作所,東証PR,機械,2026-04-06,949,178100,33025
6223,西部技研,東証ST,機械,2026-04-06,2155,28600,44178
6224,JRC,東証GR,機械,2026-04-06,1214,21300,15925
6226,守谷輸送機工業,東証ST,機械,2026-04-06,2000,156000,70713
6227,AIメカテック,東証ST,機械,2026-04-06,5930,2023400,111775
6228,ジェイ・イー・ティ,東証ST,機械,2026-04-06,626,10000,8432
6229,オーケーエム,東証ST,機械,2026-04-06,2053,9900,9356
6230,SANEI,東証ST,機械,2026-04-06,2153,700,9856
6231,木村工機,東証ST,機械,2026-04-06,13380,5800,51500
6232,ACSL,東証GR,機械,2026-04-06,1462,497400,27198
6233,KLASS,東証ST,機械,2026-04-06,398,1300,2146
6235,オプトラン,東証PR,機械,2026-04-06,2869,469600,127263
6237,イワキ,東証PR,機械,2026-04-06,2641,16500,59398
6238,フリュー,東証PR,機械,2026-04-06,1335,103000,37775
6239,ナガオカ,東証ST,機械,2026-04-06,1852,48900,13109
6240,ヤマシンフィルタ,東証PR,機械,2026-04-06,486,180300,33990
6245,ヒラノテクシード,東証ST,機械,2026-04-06,1734,12800,26694
6246,テクノスマート,東証ST,機械,2026-04-06,1876,7400,23266
6247,日阪製作所,東証PR,機械,2026-04-06,1667,47100,47898
6248,横田製作所,東証ST,機械,2026-04-06,1962,1400,3676
6249,ゲームカードホールディングス,東証ST,機械,2026-04-06,2714,15600,39845
6250,やまびこ,東証PR,機械,2026-04-06,3790,115000,167171
6254,野村マイクロ・サイエンス,東証PR,機械,2026-04-06,3140,389600,127509
6255,エヌ・ピー・シー,東証GR,機械,2026-04-06,798,513200,17598
6257,藤商事,東証ST,機械,2026-04-06,1016,17000,23262
6258,平田機工,東証PR,機械,2026-04-06,2461,166900,79412
6262,PEGASUS,東証ST,機械,2026-04-06,778,26900,19317
6264,マルマエ,東証PR,機械,2026-04-06,1519,1076500,39655
6265,コンバム,東証ST,機械,2026-04-06,2701,700,4476
6266,タツモ,東証PR,機械,2026-04-06,2307,90500,34241
6267,ゼネラルパッカー,東証ST,機械,2026-04-06,3865,700,6952
6268,ナブテスコ,東証PR,機械,2026-04-06,4264,543100,503428
6269,三井海洋開発,東証PR,機械,2026-04-06,15450,1454200,1055935
6272,レオン自動機,東証PR,機械,2026-04-06,1512,72700,42929
6273,SMC,東証PR,機械,2026-04-06,62120,144600,3967565
6276,シリウスビジョン,東証ST,電気機器,2026-04-06,245,21200,1402
6277,ホソカワミクロン,東証PR,機械,2026-04-06,6160,16600,96900
6278,ユニオンツール,東証PR,機械,2026-04-06,14560,107600,287997
6279,瑞光,東証PR,機械,2026-04-06,946,240800,27245
6282,オイレス工業,東証PR,機械,2026-04-06,2482,76700,82652
6284,日精エー・エス・ビー機械,東証PR,機械,2026-04-06,7960,33300,119329
6286,靜甲,東証ST,機械,2026-04-06,1538,1200,9971
6287,サトー,東証PR,機械,2026-04-06,2274,34200,76488
6289,技研製作所,東証PR,機械,2026-04-06,1989,67800,53852
6291,日本エアーテック,東証ST,機械,2026-04-06,1229,18300,12952
6292,カワタ,東証ST,機械,2026-04-06,784,7100,5653
6294,オカダアイヨン,東証PR,機械,2026-04-06,2174,7300,18215
6298,ワイエイシイホールディングス,東証PR,機械,2026-04-06,1065,69700,20787
6301,小松製作所,東証PR,機械,2026-04-06,6372,1532800,5928130
6302,住友重機械工業,東証PR,機械,2026-04-06,5057,552300,621533
6305,日立建機,東証PR,機械,2026-04-06,5379,520300,1157104
6306,日工,東証PR,機械,2026-04-06,792,26000,31680
6307,サンセイ,東証ST,機械,2026-04-06,540,51400,4853
6309,巴工業,東証PR,機械,2026-04-06,1879,111100,56275
6310,井関農機,東証PR,機械,2026-04-06,1610,117200,37006
6315,TOWA,東証PR,機械,2026-04-06,2309,1922600,173538
6316,丸山製作所,東証ST,機械,2026-04-06,2289,900,11512
6317,北川鉄工所,東証ST,機械,2026-04-06,1612,11100,15557
6322,タクミナ,東証ST,機械,2026-04-06,1566,1500,12103
6323,ローツェ,東証PR,機械,2026-04-06,2802.5,2010400,494361
6324,ハーモニック・ドライブ・システムズ,東証PR,機械,2026-04-06,3830,840300,368888
6325,タカキタ,東証ST,機械,2026-04-06,397,2400,5558
6326,クボタ,東証PR,機械,2026-04-06,2509.5,2171500,2857610
6327,北川精機,東証ST,機械,2026-04-06,1633,272300,13798
6328,荏原実業,東証PR,機械,2026-04-06,2465,61600,63745
