sc,name,market,industry,trade_date,trade_seq,lookback_obs,close_price,high_price,low_price,volume,range_high,range_low,avg_volume,breakout_price,range_width_pct,breakout_pct,volume_ratio,close_fwd_20,close_fwd_60,close_fwd_120,close_fwd_240,future_max_close_240,future_min_close_60,return_20d,return_60d,return_120d,return_240d,future_max_return_240d,future_min_return_60d,label,label_reason
1893,五洋建設,東証一部,建設,2020-11-10,693,120,750,755,717,3061900,710,539,956685.000000000000,750,0.31725417439703153989,0.0563380281690141,3.2005310002769982,901,890,845,785,941,756,0.20133333,0.18666667,0.12666667,0.04666667,0.25466667,0.00800000,neutral,advanced_but_not_enough_for_long_trend
1898,世紀東急工業,東証一部,建設,2019-07-31,384,120,670,688,665,415100,653,563,49480.000000000000,670,0.15985790408525754885,0.0260336906584992,8.3892481810832660,663,761,922,738,1004,659,-0.01044776,0.13582090,0.37611940,0.10149254,0.49850746,-0.01641791,trend,future_max_and_confirm_return_cleared_thresholds
1898,世紀東急工業,東証一部,建設,2019-10-31,445,120,778,778,763,115900,761,568,79195.000000000000,778,0.33978873239436619718,0.0223390275952694,1.4634762295599470,870,921,800,783,1004,778,0.11825193,0.18380463,0.02827763,0.00642674,0.29048843,0.00000000,neutral,advanced_but_not_enough_for_long_trend
1899,福田組,東証一部,建設,2019-11-11,451,120,4920,4990,4800,15600,4730,3685,10990.000000000000,4920,0.28358208955223880597,0.0401691331923890,1.41947224749772520473,5170,5030,4585,5210,5550,4700,0.05081301,0.02235772,-0.06808943,0.05894309,0.12804878,-0.04471545,non_trend,future_max_return_never_reached_half_trend_threshold
1899,福田組,東証一部,建設,2020-12-28,726,120,5730,5750,5510,180900,5560,4625,21425.000000000000,5730,0.20216216216216216216,0.0305755395683453,8.4434072345390898,5190,5660,4920,4230,5730,4965,-0.09424084,-0.01221640,-0.14136126,-0.26178010,0.00000000,-0.13350785,non_trend,early_drawdown_breached_failure_threshold
1904,大成温調,JQS,建設,2020-01-10,481,120,2267,2322,2197,15800,2186,1751,6480.0000000000000000,2267,0.24842946887492861222,0.0370539798719122,2.4382716049382716,2204,1653,1915,1966,2300,1529,-0.02779003,-0.27084252,-0.15527128,-0.13277459,0.01455668,-0.32554036,non_trend,early_drawdown_breached_failure_threshold
1905,テノックス,JQS,建設,2019-12-09,471,120,900,947,875,127600,857,790,13120.000000000000,900,0.08481012658227848101,0.0501750291715286,9.7256097560975610,910,825,839,840,1016,785,0.01111111,-0.08333333,-0.06777778,-0.06666667,0.12888889,-0.12777778,non_trend,early_drawdown_breached_failure_threshold
1906,細田工務店,JQS,建設,2019-12-13,475,120,121,121,115,116400,116,101,25475.000000000000,121,0.14851485148514851485,0.0431034482758621,4.5691854759568204,129,129,,,137,117,0.06611570,0.06611570,,,0.13223140,-0.03305785,incomplete,insufficient_future_bars
1909,日本ドライケミカル,東証一部,機械,2019-10-29,443,120,1283,1348,1261,223100,1211,1054,12610.000000000000,1283,0.14895635673624288425,0.0594549958711808,17.6923076923076923,1424,1735,1340,1391,1980,1258,0.10989867,0.35229930,0.04442712,0.08417771,0.54325799,-0.01948558,neutral,advanced_but_not_enough_for_long_trend
1911,住友林業,東証一部,建設,2018-09-25,180,120,1969,1971,1929,801200,1919,1604,637950.000000000000,1969,0.19638403990024937656,0.0260552371026576,1.2558977976330433,1689,1474,1525,1445,1980,1474,-0.14220416,-0.25139665,-0.22549518,-0.26612494,0.00558659,-0.25139665,non_trend,early_drawdown_breached_failure_threshold
1914,日本基礎技術,東証一部,建設,2019-10-15,434,120,403,432,375,2199600,378,301,30065.000000000000,403,0.25581395348837209302,0.0661375661375661,73.1614834525195410,408,401,388,462,502,378,0.01240695,-0.00496278,-0.03722084,0.14640199,0.24565757,-0.06203474,non_trend,confirm_horizon_return_non_positive
1914,日本基礎技術,東証一部,建設,2020-09-10,654,120,457,459,442,110800,443,333,44490.000000000000,457,0.33033033033033033033,0.0316027088036117,2.4904472915261857,462,499,506,584,657,427,0.01094092,0.09190372,0.10722101,0.27789934,0.43763676,-0.06564551,neutral,advanced_but_not_enough_for_long_trend
1921,巴コーポレーション,東証一部,建設,2019-09-09,411,120,418,429,392,457000,406,324,63215.000000000000,418,0.25308641975308641975,0.0295566502463054,7.2292968441034565,410,416,294,351,488,385,-0.01913876,-0.00478469,-0.29665072,-0.16028708,0.16746411,-0.07894737,non_trend,future_max_return_never_reached_half_trend_threshold
1921,巴コーポレーション,東証一部,建設,2019-12-12,474,120,488,508,433,2099000,431,332,47275.000000000000,488,0.29819277108433734940,0.1322505800464037,44.3997884717080910,447,273,375,416,485,268,-0.08401639,-0.44057377,-0.23155738,-0.14754098,-0.00614754,-0.45081967,non_trend,early_drawdown_breached_failure_threshold
1921,巴コーポレーション,東証一部,建設,2020-11-30,706,120,424,465,410,477700,408,320,32800.000000000000,424,0.27500000000000000000,0.0392156862745098,14.5640243902439024,404,387,398,443,503,382,-0.04716981,-0.08726415,-0.06132075,0.04481132,0.18632075,-0.09905660,non_trend,future_max_return_never_reached_half_trend_threshold
1925,大和ハウス工業,東証一部,建設,2020-11-10,693,120,3087,3107,2931,4175700,3010,2332,1183850.000000000000,3087,0.29073756432246998285,0.0255813953488372,3.5272205093550703,3272,3217,3371,3647,3896,2960.5,0.05992873,0.04211208,0.09199870,0.18140590,0.26206673,-0.04097830,neutral,advanced_but_not_enough_for_long_trend
1926,ライト工業,東証一部,建設,2018-08-08,148,120,1379,1394,1326,1777700,1245,1069,235215.000000000000,1379,0.16463985032740879326,0.1076305220883534,7.5577662989180112,1411,1467,1384,1348,1625,1316,0.02320522,0.06381436,0.00362582,-0.02248006,0.17839014,-0.04568528,non_trend,future_max_return_never_reached_half_trend_threshold
1926,ライト工業,東証一部,建設,2019-10-16,435,120,1604,1613,1546,769800,1525,1300,187905.000000000000,1604,0.17307692307692307692,0.0518032786885246,4.0967510178015487,1601,1541,1268,1557,1738,1539,-0.00187032,-0.03927681,-0.20947631,-0.02930175,0.08354115,-0.04052369,non_trend,future_max_return_never_reached_half_trend_threshold
1928,積水ハウス,東証一部,建設,2019-03-12,291,120,1776.5,1777,1746.5,3578400,1741.5,1539.5,2351385.000000000000,1776.5,0.13121143228320883404,0.0200976169968418,1.5218264980001148,1809.5,1788.5,1999,1870,2467.5,1730,0.01857585,0.00675486,0.12524627,0.05263158,0.38896707,-0.02617506,neutral,advanced_but_not_enough_for_long_trend
1928,積水ハウス,東証一部,建設,2019-09-06,410,120,1983,1989,1940,8294800,1908,1730,1713510.000000000000,1983,0.10289017341040462428,0.0393081761006289,4.8408238061055961,2170.5,2407,1916,2076,2467.5,1989.5,0.09455371,0.21381745,-0.03378719,0.04689864,0.24432678,0.00327786,non_trend,confirm_horizon_return_non_positive
1929,日特建設,東証一部,建設,2018-09-03,166,120,741,753,725,1041000,722,601,98705.000000000000,741,0.20133111480865224626,0.0263157894736842,10.5465781875284940,729,700,619,622,752,666,-0.01619433,-0.05533063,-0.16464238,-0.16059379,0.01484480,-0.10121457,non_trend,early_drawdown_breached_failure_threshold
1929,日特建設,東証一部,建設,2019-10-15,434,120,697,718,686,556900,665,558,87745.000000000000,697,0.19175627240143369176,0.0481203007518797,6.3468003874864665,772,840,725,778,898,685,0.10760402,0.20516499,0.04017217,0.11621234,0.28837877,-0.01721664,neutral,advanced_but_not_enough_for_long_trend
1929,日特建設,東証一部,建設,2020-09-04,650,120,830,830,800,129700,811,659,71870.000000000000,830,0.23065250379362670713,0.0234278668310727,1.8046472798107694,787,806,818,724,871,773,-0.05180723,-0.02891566,-0.01445783,-0.12771084,0.04939759,-0.06867470,non_trend,future_max_return_never_reached_half_trend_threshold
1930,北陸電気工事,東証一部,建設,2019-10-23,439,120,973,975,958,24200,953,813,11200.000000000000,973,0.17220172201722017220,0.0209863588667366,2.1607142857142857,1028,1175,896,1156,1225,970,0.05652621,0.20760534,-0.07913669,0.18807811,0.25899281,-0.00308325,non_trend,confirm_horizon_return_non_positive
1930,北陸電気工事,東証一部,建設,2020-09-17,659,120,1150,1150,1102,10300,1115,834,7930.0000000000000000,1150,0.33693045563549160671,0.0313901345291480,1.2988650693568726,1156,1268,1295,1320,1373,1095,0.00521739,0.10260870,0.12608696,0.14782609,0.19391304,-0.04782609,non_trend,future_max_return_never_reached_half_trend_threshold
1934,ユアテック,東証一部,建設,2020-09-28,664,120,693,693,670,133700,675,546,44705.000000000000,693,0.23626373626373626374,0.0266666666666667,2.9907169220445140,636,718,846,743,943,625,-0.08225108,0.03607504,0.22077922,0.07215007,0.36075036,-0.09812410,neutral,advanced_but_not_enough_for_long_trend
1934,ユアテック,東証一部,建設,2020-12-28,726,120,861,867,806,830800,786,601,97820.000000000000,861,0.30782029950083194676,0.0954198473282443,8.4931506849315068,872,850,722,654,943,785,0.01277584,-0.01277584,-0.16144019,-0.24041812,0.09523810,-0.08826945,non_trend,future_max_return_never_reached_half_trend_threshold
1938,日本リーテック,東証二部,建設,2020-02-17,497,120,1648,1661,1551,149700,1438,1201,2755.0000000000000000,1648,0.19733555370524562864,0.1460361613351878,54.3375680580762250,1492,2031,2940,2551,3210,1468,-0.09466019,0.23240291,0.78398058,0.54793689,0.94781553,-0.10922330,non_trend,early_drawdown_breached_failure_threshold
1939,四電工,東証一部,建設,2020-12-10,714,120,2778,2790,2710,8500,2694,2151,3555.0000000000000000,2778,0.25244072524407252441,0.0311804008908686,2.3909985935302391,2809,2956,3390,1649,3680,2598,0.01115911,0.06407487,0.22030238,-0.40640749,0.32469402,-0.06479482,neutral,advanced_but_not_enough_for_long_trend
1941,中電工,東証一部,建設,2020-09-28,664,120,2418,2421,2375,94900,2349,2012,47930.000000000000,2418,0.16749502982107355865,0.0293742017879949,1.9799707907364907,2150,2144,2481,2348,2520,2120,-0.11083540,-0.11331679,0.02605459,-0.02894955,0.04218362,-0.12324235,non_trend,early_drawdown_breached_failure_threshold
1942,関電工,東証一部,建設,2019-09-17,416,120,1007,1018,988,1181900,984,867,418920.000000000000,1007,0.13494809688581314879,0.0233739837398374,2.8213023966389764,1010,1088,789,869,1095,953,0.00297915,0.08043694,-0.21648461,-0.13704071,0.08738828,-0.05362463,non_trend,future_max_return_never_reached_half_trend_threshold
1944,きんでん,東証一部,建設,2018-11-01,206,120,1945,1946,1844,1230300,1874,1696,482135.000000000000,1945,0.10495283018867924528,0.0378868729989328,2.5517749178134755,1966,1812,1648,1637,1966,1669,0.01079692,-0.06838046,-0.15269923,-0.15835476,0.01079692,-0.14190231,non_trend,early_drawdown_breached_failure_threshold
1944,きんでん,東証一部,建設,2020-01-31,505,120,1884,1950,1809,1463200,1731,1515,267195.000000000000,1884,0.14257425742574257426,0.0883882149046794,5.4761503770654391,1606,1747,1677,1754,1937,1399,-0.14755839,-0.07271762,-0.10987261,-0.06900212,0.02813163,-0.25743100,non_trend,early_drawdown_breached_failure_threshold
1944,きんでん,東証一部,建設,2020-09-28,664,120,1937,1940,1894,596500,1899,1563,355190.000000000000,1937,0.21497120921305182342,0.0200105318588731,1.6793828655086010,1693,1660,1914,1960,1997,1605,-0.12596799,-0.14300465,-0.01187403,0.01187403,0.03097574,-0.17139907,non_trend,early_drawdown_breached_failure_threshold
1945,東京エネシス,東証一部,建設,2019-10-30,444,120,991,997,940,117400,964,809,32800.000000000000,991,0.19159456118665018541,0.0280082987551867,3.5792682926829268,929,865,738,787,1015,865,-0.06256307,-0.12714430,-0.25529768,-0.20585267,0.02421796,-0.12714430,non_trend,early_drawdown_breached_failure_threshold
1945,東京エネシス,東証一部,建設,2020-11-06,691,120,855,855,827,51800,832,704,40550.000000000000,855,0.18181818181818181818,0.0276442307692308,1.2774352651048089,857,947,963,1103,1161,809,0.00233918,0.10760234,0.12631579,0.29005848,0.35789474,-0.05380117,neutral,advanced_but_not_enough_for_long_trend
1946,トーエネック,東証一部,建設,2019-09-26,422,120,3550,3565,3450,18200,3475,2947,7395.0000000000000000,3550,0.17916525279945707499,0.0215827338129496,2.4611223799864773,3490,3850,3500,3500,3955,3380,-0.01690141,0.08450704,-0.01408451,-0.01408451,0.11408451,-0.04788732,non_trend,future_max_return_never_reached_half_trend_threshold
1946,トーエネック,東証一部,建設,2020-12-14,716,120,4030,4050,3935,15700,3925,3340,8490.0000000000000000,4030,0.17514970059880239521,0.0267515923566879,1.8492343934040047,4010,3920,3680,3365,4195,3580,-0.00496278,-0.02729529,-0.08684864,-0.16501241,0.04094293,-0.11166253,non_trend,early_drawdown_breached_failure_threshold
1948,弘電社,東証二部,建設,2019-02-01,247,120,4495,4660,4495,37200,4045,3340,1050.0000000000000000,4495,0.21107784431137724551,0.1112484548825711,35.4285714285714286,5130,4710,4610,5270,6010,4370,0.14126808,0.04783092,0.02558398,0.17241379,0.33704116,-0.02780868,neutral,advanced_but_not_enough_for_long_trend
1948,弘電社,東証二部,建設,2019-12-05,445,120,5210,5500,5030,6700,5080,4290,1105.0000000000000000,5210,0.18414918414918414918,0.0255905511811024,6.0633484162895928,5420,4390,5150,4740,6010,4390,0.04030710,-0.15738964,-0.01151631,-0.09021113,0.15355086,-0.15738964,non_trend,early_drawdown_breached_failure_threshold
1949,住友電設,東証一部,建設,2019-08-27,402,120,1990,1995,1894,107200,1941,1638,45205.000000000000,1990,0.18498168498168498168,0.0252447192168985,2.3714190908085389,2230,2456,2310,2285,3010,1962,0.12060302,0.23417085,0.16080402,0.14824121,0.51256281,-0.01407035,neutral,advanced_but_not_enough_for_long_trend
1949,住友電設,東証一部,建設,2020-11-05,690,120,2706,2744,2559,75300,2633,2140,25800.000000000000,2706,0.23037383177570093458,0.0277250284846183,2.9186046511627907,2617,2556,2340,2202,2915,2431,-0.03288987,-0.05543237,-0.13525499,-0.18625277,0.07723577,-0.10162602,non_trend,early_drawdown_breached_failure_threshold
1951,協和エクシオ,東証一部,建設,2018-07-26,139,120,3150,3160,3020,782800,3035,2610,369985.000000000000,3150,0.16283524904214559387,0.0378912685337727,2.1157614497885049,2912,3075,2667,2623,3405,2871,-0.07555556,-0.02380952,-0.15333333,-0.16730159,0.08095238,-0.08857143,non_trend,future_max_return_never_reached_half_trend_threshold
1951,協和エクシオ,東証一部,建設,2019-11-13,453,120,2887,2975,2810,1584400,2800,2290,405595.000000000000,2887,0.22270742358078602620,0.0310714285714286,3.9063597924037525,2874,2689,2514,2610,2922,2683,-0.00450294,-0.06858330,-0.12919986,-0.09594735,0.01212331,-0.07066159,non_trend,future_max_return_never_reached_half_trend_threshold
1952,新日本空調,東証一部,建設,2019-10-08,430,120,1926,1930,1860,44000,1885,1658,23485.000000000000,1926,0.13691194209891435464,0.0217506631299735,1.8735362997658080,2175,2206,2099,2198,2700,1951,0.12928349,0.14537902,0.08982347,0.14122534,0.40186916,0.01298027,neutral,advanced_but_not_enough_for_long_trend
1954,日本工営,東証一部,サービス,2019-09-03,407,120,2757,2762,2610,87300,2610,2248,39195.000000000000,2757,0.16103202846975088968,0.0563218390804598,2.2273249138920781,3110,3400,2938,2577,3880,2753,0.12803772,0.23322452,0.06565107,-0.06528836,0.40732680,-0.00145085,neutral,advanced_but_not_enough_for_long_trend
1959,九電工,東証一部,建設,2019-11-05,447,120,3810,3845,3700,536300,3660,3045,201025.000000000000,3810,0.20197044334975369458,0.0409836065573770,2.6678273846536500,3530,3170,2912,2845,3750,3095,-0.07349081,-0.16797900,-0.23569554,-0.25328084,-0.01574803,-0.18766404,non_trend,early_drawdown_breached_failure_threshold
1959,九電工,東証一部,建設,2020-12-25,725,120,3300,3300,3190,148800,3230,2842,119835.000000000000,3300,0.13652357494722026742,0.0216718266253870,1.2417073476029541,3220,4200,3605,3430,4325,3155,-0.02424242,0.27272727,0.09242424,0.03939394,0.31060606,-0.04393939,neutral,advanced_but_not_enough_for_long_trend
1960,サンテック,東証二部,建設,2019-09-13,414,120,757,757,691,901100,723,642,6450.0000000000000000,757,0.12616822429906542056,0.0470262793914246,139.7054263565891473,729,723,545,642,821,691,-0.03698811,-0.04491413,-0.28005284,-0.15191546,0.08454425,-0.08718626,non_trend,future_max_return_never_reached_half_trend_threshold
1960,サンテック,東証二部,建設,2020-09-28,661,120,721,721,699,363300,693,538,4305.0000000000000000,721,0.28810408921933085502,0.0404040404040404,84.3902439024390244,721,721,719,662,807,678,0.00000000,0.00000000,-0.00277393,-0.08183079,0.11927878,-0.05963939,non_trend,future_max_return_never_reached_half_trend_threshold
1961,三機工業,東証一部,建設,2018-09-25,180,120,1277,1282,1259,175600,1241,1053,116530.000000000000,1277,0.17853751187084520418,0.0290088638195004,1.5069080923367373,1113,1125,1244,1331,1331,1059,-0.12842600,-0.11902897,-0.02584182,0.04228661,0.04228661,-0.17071261,non_trend,early_drawdown_breached_failure_threshold
1961,三機工業,東証一部,建設,2019-11-05,447,120,1375,1389,1362,206900,1346,1147,127500.000000000000,1375,0.17349607672188317350,0.0215453194650817,1.6227450980392157,1472,1488,1230,1130,1557,1345,0.07054545,0.08218182,-0.10545455,-0.17818182,0.13236364,-0.02181818,non_trend,future_max_return_never_reached_half_trend_threshold
1964,中外炉工業,東証一部,建設,2019-11-05,447,120,1814,1919,1795,115200,1740,1381,16905.000000000000,1814,0.25995655322230267922,0.0425287356321839,6.8145519077196096,1707,1758,1535,1431,1884,1684,-0.05898567,-0.03087100,-0.15380375,-0.21113561,0.03858875,-0.07166483,non_trend,future_max_return_never_reached_half_trend_threshold
1964,中外炉工業,東証一部,建設,2020-12-08,712,120,1747,1843,1706,109500,1693,1431,23375.000000000000,1747,0.18308874912648497554,0.0318960425280567,4.6844919786096257,1719,2121,2054,1576,2309,1569,-0.01602748,0.21408128,0.17572982,-0.09788208,0.32169433,-0.10188895,non_trend,early_drawdown_breached_failure_threshold
1965,テクノ菱和,東証二部,建設,2018-07-24,137,120,924,924,905,23100,899,803,7285.0000000000000000,924,0.11955168119551681196,0.0278086763070078,3.1708991077556623,902,882,863,803,953,882,-0.02380952,-0.04545455,-0.06601732,-0.13095238,0.03138528,-0.04545455,non_trend,future_max_return_never_reached_half_trend_threshold
1965,テクノ菱和,東証二部,建設,2019-11-06,448,120,850,861,794,46300,817,763,7100.0000000000000000,850,0.07077326343381389253,0.0403916768665851,6.5211267605633803,846,916,804,889,938,821,-0.00470588,0.07764706,-0.05411765,0.04588235,0.10352941,-0.03411765,non_trend,future_max_return_never_reached_half_trend_threshold
1965,テクノ菱和,東証二部,建設,2020-07-28,623,120,936,936,923,30800,916,703,10040.0000000000000000,936,0.30298719772403982930,0.0218340611353712,3.0677290836653386,895,903,874,905,938,870,-0.04380342,-0.03525641,-0.06623932,-0.03311966,0.00213675,-0.07051282,non_trend,future_max_return_never_reached_half_trend_threshold
1966,高田工業所,東証二部,建設,2019-11-07,449,120,716,716,682,461300,635,536,3910.0000000000000000,716,0.18470149253731343284,0.1275590551181102,117.9795396419437340,792,1153,747,692,1406,694,0.10614525,0.61033520,0.04329609,-0.03351955,0.96368715,-0.03072626,neutral,advanced_but_not_enough_for_long_trend
1966,高田工業所,東証二部,建設,2020-12-14,716,120,866,894,736,796600,794,646,39595.000000000000,866,0.22910216718266253870,0.0906801007556675,20.1187018562949867,817,935,696,733,982,755,-0.05658199,0.07967667,-0.19630485,-0.15357968,0.13394919,-0.12817552,non_trend,early_drawdown_breached_failure_threshold
1967,ヤマト,東証一部,建設,2019-08-01,385,120,666,666,626,861200,604,453,22925.000000000000,666,0.33333333333333333333,0.1026490066225166,37.5659760087241003,665,735,771,586,907,634,-0.00150150,0.10360360,0.15765766,-0.12012012,0.36186186,-0.04804805,neutral,advanced_but_not_enough_for_long_trend
1968,太平電業,東証一部,建設,2020-02-10,511,120,2666,2747,2625,229300,2594,2156,32105.000000000000,2666,0.20315398886827458256,0.0277563608326908,7.1421896900794269,2206,2435,2247,2534,2619,1945,-0.17254314,-0.08664666,-0.15716429,-0.04951238,-0.01762941,-0.27044261,non_trend,early_drawdown_breached_failure_threshold
1969,高砂熱学工業,東証一部,建設,2019-10-21,438,120,1918,1993,1913,425200,1853,1556,167110.000000000000,1918,0.19087403598971722365,0.0350782514840799,2.5444318113817246,1910,1965,1613,1466,2019,1895,-0.00417101,0.02450469,-0.15901981,-0.23566215,0.05265902,-0.01199166,non_trend,future_max_return_never_reached_half_trend_threshold
1972,三晃金属工業,東証一部,建設,2020-09-25,662,120,2438,2492,2167,19100,2220,1920,3930.0000000000000000,2438,0.15625000000000000000,0.0981981981981982,4.8600508905852417,2637,2827,3115,2295,3200,2441,0.08162428,0.15955701,0.27768663,-0.05865463,0.31255127,0.00123052,neutral,advanced_but_not_enough_for_long_trend
1973,NECネッツエスアイ,東証一部,情報通信,2019-03-05,286,120,2759,2767,2657,209100,2701,2222,93900.000000000000,2759,0.21557155715571557156,0.0214735283228434,2.2268370607028754,2748,2737,2782,3995,4335,2555,-0.00398695,-0.00797390,0.00833635,0.44798840,0.57122146,-0.07393983,neutral,advanced_but_not_enough_for_long_trend
1973,NECネッツエスアイ,東証一部,情報通信,2019-09-19,418,120,3005,3035,2928,133900,2919,2571,100520.000000000000,3005,0.13535589264877479580,0.0294621445700582,1.3320732192598488,3085,3570,3460,1969,5950,2931,0.02662230,0.18801997,0.15141431,-0.34475874,0.98003328,-0.02462562,neutral,advanced_but_not_enough_for_long_trend
1975,朝日工業社,東証一部,建設,2019-10-30,444,120,3235,3240,3080,16500,3160,2370,4705.0000000000000000,3235,0.33333333333333333333,0.0237341772151899,3.5069075451647184,3360,3375,2977,2861,3525,3235,0.03863988,0.04327666,-0.07975270,-0.11561051,0.08964451,0.00000000,non_trend,future_max_return_never_reached_half_trend_threshold
1976,明星工業,東証一部,建設,2018-07-30,141,120,920,938,893,415200,868,718,53975.000000000000,920,0.20891364902506963788,0.0599078341013825,7.6924502084298286,828,824,708,752,926,819,-0.10000000,-0.10434783,-0.23043478,-0.18260870,0.00652174,-0.10978261,non_trend,early_drawdown_breached_failure_threshold
1976,明星工業,東証一部,建設,2019-10-16,435,120,823,823,801,149700,799,643,54185.000000000000,823,0.24261275272161741835,0.0300375469336671,2.7627572206330165,926,926,675,797,1003,806,0.12515188,0.12515188,-0.17982989,-0.03159174,0.21871203,-0.02065614,non_trend,confirm_horizon_return_non_positive
1979,大氣社,東証一部,建設,2019-11-05,447,120,3630,3635,3580,59900,3535,2955,45925.000000000000,3630,0.19627749576988155668,0.0268741159830269,1.3043004899292324,3725,3840,3095,2710,4090,3620,0.02617080,0.05785124,-0.14738292,-0.25344353,0.12672176,-0.00275482,non_trend,future_max_return_never_reached_half_trend_threshold
1980,ダイダン,東証一部,建設,2018-08-31,165,120,2833,2874,2700,30100,2741,2152,10690.000000000000,2833,0.27369888475836431227,0.0335643925574608,2.8157156220767072,2915,2559,2470,2111,3050,2412,0.02894458,-0.09671726,-0.12813272,-0.25485351,0.07659725,-0.14860572,non_trend,early_drawdown_breached_failure_threshold
1980,ダイダン,東証一部,建設,2019-10-30,444,120,2546,2546,2447,28100,2464,1989,15540.000000000000,2546,0.23881347410759175465,0.0332792207792208,1.8082368082368082,2578,2616,2729,2590,3020,2518,0.01256874,0.02749411,0.07187745,0.01728201,0.18617439,-0.01099764,non_trend,future_max_return_never_reached_half_trend_threshold
1982,日比谷総合設備,東証一部,建設,2020-03-27,542,120,2140,2140,2000,97000,2067,1576,45950.000000000000,2140,0.31154822335025380711,0.0353168843734881,2.1109902067464635,1859,1861,1794,1984,2062,1712,-0.13130841,-0.13037383,-0.16168224,-0.07289720,-0.03644860,-0.20000000,non_trend,early_drawdown_breached_failure_threshold
1983,東芝プラントシステム,東証一部,建設,2019-11-12,452,120,2457,2513,2360,2222800,2146,1710,153275.000000000000,2457,0.25497076023391812865,0.1449207828518173,14.5020388191159680,2663,,,,2701,2656,0.08384208,,,,0.09930810,0.08099308,incomplete,insufficient_future_bars
1992,神田通信機,JQS,建設,2019-03-08,256,120,2598,2598,2198,14300,2500,1997,425.0000000000000000,2598,0.25187781672508763145,0.0392000000000000,33.6470588235294118,2257,1994,2147,706,2908,1976,-0.13125481,-0.23248653,-0.17359507,-0.72825250,0.11932256,-0.23941493,non_trend,early_drawdown_breached_failure_threshold
1992,神田通信機,JQS,建設,2019-09-27,386,120,2601,2601,2410,61800,2348,1976,505.0000000000000000,2601,0.18825910931174089069,0.1077512776831346,122.3762376237623762,2908,969,867,923,2908,835,0.11803153,-0.62745098,-0.66666667,-0.64513649,0.11803153,-0.67896963,non_trend,early_drawdown_breached_failure_threshold
1992,神田通信機,JQS,建設,2020-11-10,641,120,1032,1097,999,28800,971,794,540.0000000000000000,1032,0.22292191435768261965,0.0628218331616890,53.3333333333333333,1019,1220,1034,1148,1220,942,-0.01259690,0.18217054,0.00193798,0.11240310,0.18217054,-0.08720930,non_trend,future_max_return_never_reached_half_trend_threshold
1994,高橋カーテンウォール工業,JQS,建設,2019-11-22,459,120,802,802,773,86600,785,638,33965.000000000000,802,0.23040752351097178683,0.0216560509554140,2.5496834977182394,803,548,507,528,846,548,0.00124688,-0.31670823,-0.36783042,-0.34164589,0.05486284,-0.31670823,non_trend,early_drawdown_breached_failure_threshold
1994,高橋カーテンウォール工業,JQS,建設,2020-12-08,711,120,563,565,550,16300,551,473,5700.0000000000000000,563,0.16490486257928118393,0.0217785843920145,2.8596491228070175,541,651,690,646,721,536,-0.03907638,0.15630551,0.22557726,0.14742451,0.28063943,-0.04795737,neutral,advanced_but_not_enough_for_long_trend
1997,暁飯島工業,JQS,建設,2019-11-01,419,120,1562,1564,1492,3600,1510,1231,2080.0000000000000000,1562,0.22664500406173842405,0.0344370860927152,1.7307692307692308,1496,1650,1200,1407,1775,1496,-0.04225352,0.05633803,-0.23175416,-0.09923175,0.13636364,-0.04225352,non_trend,future_max_return_never_reached_half_trend_threshold
2001,日本製粉,東証一部,食料品,2018-09-25,180,120,2013,2017,1969,231800,1959,1641,155415.000000000000,2013,0.19378427787934186472,0.0275650842266462,1.4914905253675643,1857,1828,1966,1727,2044,1799,-0.07749627,-0.09190263,-0.02334824,-0.14207650,0.01539990,-0.10630899,non_trend,early_drawdown_breached_failure_threshold
2001,日本製粉,東証一部,食料品,2020-09-28,664,120,1795,1814,1748,276000,1747,1561,128785.000000000000,1795,0.11915438821268417681,0.0274756725815684,2.1431067282680436,1713,1633,1700,1670,1780,1613,-0.04568245,-0.09025070,-0.05292479,-0.06963788,-0.00835655,-0.10139276,non_trend,early_drawdown_breached_failure_threshold
2003,日東富士製粉,東証一部,食料品,2018-11-28,223,120,5740,5750,5590,7600,5560,4930,3095.0000000000000000,5740,0.12778904665314401623,0.0323741007194245,2.4555735056542811,5560,6510,5940,6400,6750,5320,-0.03135889,0.13414634,0.03484321,0.11498258,0.17595819,-0.07317073,non_trend,future_max_return_never_reached_half_trend_threshold
2003,日東富士製粉,東証一部,食料品,2020-06-29,603,120,6630,6780,6440,6000,6420,4980,1250.0000000000000000,6630,0.28915662650602409639,0.0327102803738318,4.8000000000000000,6120,6530,6620,7000,8000,5820,-0.07692308,-0.01508296,-0.00150830,0.05580694,0.20663650,-0.12217195,non_trend,early_drawdown_breached_failure_threshold
2004,昭和産業,東証一部,食料品,2020-07-21,620,120,3420,3440,3330,134900,3330,2904,35250.000000000000,3420,0.14669421487603305785,0.0270270270270270,3.8269503546099291,3515,3215,3045,3035,3630,3215,0.02777778,-0.05994152,-0.10964912,-0.11257310,0.06140351,-0.05994152,non_trend,future_max_return_never_reached_half_trend_threshold
2009,鳥越製粉,東証一部,食料品,2020-09-15,657,120,992,992,970,21900,970,719,10795.000000000000,992,0.34909596662030598053,0.0226804123711340,2.0287169986104678,1006,1025,872,791,1099,998,0.01411290,0.03326613,-0.12096774,-0.20262097,0.10786290,0.00604839,non_trend,future_max_return_never_reached_half_trend_threshold
