sc,name,market,industry,trade_date,trade_seq,lookback_obs,raw_close_price,adjustment_factor,adjusted_close_price,entry_price,range_high,range_low,range_width_pct,breakout_margin_pct,day_return_pct,gap_pct,body_ratio,upper_wick_ratio,lower_wick_ratio,volume_ratio,is_bullish,prior_return_20d_pct,prior_return_60d_pct,ma_gap_20_pct,ma_gap_60_pct,ma_slope_20_pct,ma_slope_60_pct,atr_20_pct,atr_20_to_range_ratio,return_20d_pct,return_60d_pct,return_120d_pct,return_240d_pct,future_max_return_240d_pct,future_min_return_60d_pct,dataset_split,bullish_count_10,bullish_count_20,bullish_count_60,up_day_count_10,up_day_count_20,up_day_count_60,high_volume_bullish_count_20,high_volume_bullish_count_60,long_upper_wick_count_20,long_upper_wick_count_60,long_lower_wick_count_20,long_lower_wick_count_60,range_high_touch_count_120,higher_high_count_20,higher_low_count_20,label,label_reason,case_id
1419,タマホーム,東証一部,建設,2019-01-16,253,120,1226,1.0000000000,1226.00000000,1226.00000000,1201.00000000,969.00000000,0.23942208462332301342,0.0208159866777685,0.0469684030742955,0.0204953031596926,0.37804878048780487805,0.62195121951219512195,0E-20,4.9980219459887147,True,0.1447245564892624,0.1095022624434389,0.1436033767081759,0.1091007779989144,-0.02118237845240812600,-0.00905423576871358135,0.04559543230016313214,0.24094827586206896552,-0.07993474714518760196,-0.14192495921696574225,0.1019575856443719,0.1566068515497553,0.6394779771615008,-0.17373572593800978793,train,8,12,28,7,10,27,3,5,1,10,3,13,3,12,10,non_trend,early_drawdown_breached_failure_threshold,1419_2019-01-16
1419,タマホーム,東証一部,建設,2019-07-12,372,120,1348,1.0000000000,1348.00000000,1348.00000000,1254.00000000,964.00000000,0.30082987551867219917,0.0749601275917065,0.0749601275917065,0.0127591706539075,0.85714285714285714286,0.06593406593406593407,0.07692307692307692308,8.1717886769501090,True,0.2493049119555144,0.3062015503875969,0.2141409592434136,0.2447289851949891,0.0603094260338077,0.0131757441566744,0.02448071216617210682,0.11379310344827586207,0.1394658753709199,0.2025222551928783,0.1424332344213650,-0.10682492581602373887,0.4910979228486647,0.0022255192878338,train,7,13,36,7,12,39,1,3,2,6,3,12,1,13,11,neutral,advanced_but_not_enough_for_long_trend,1419_2019-07-12
1420,サンヨーホームズ,東証一部,建設,2020-12-21,721,120,738,1.0000000000,738.00000000,738.00000000,723.00000000,571.00000000,0.26619964973730297723,0.0207468879668050,0.0207468879668050,0E-20,0.93750000000000000000,0E-20,0.06250000000000000000,1.9826086956521739,True,0.0497866287339972,0.1198786039453718,0.0347003154574132,0.0679916065700297,0.0475875743555849,0.0384721352536005,0.01104336043360433604,0.05361842105263157895,0.1517615176151762,0.1449864498644986,-0.00948509485094850949,-0.02439024390243902439,0.1991869918699187,-0.02439024390243902439,train,5,10,33,6,12,38,2,4,5,8,4,19,5,11,11,non_trend,future_max_return_never_reached_half_trend_threshold,1420_2020-12-21
1429,日本アクア,東証一部,建設,2018-12-28,245,120,437,1.0000000000,437.00000000,437.00000000,416.00000000,322.00000000,0.29192546583850931677,0.0504807692307692,0.0632603406326034,0.0389294403892944,0.26315789473684210526,0.28947368421052631579,0.44736842105263157895,5.6696367374914325,True,0.1500000000000000,0.0684596577017115,0.1390590381858465,0.1986833683825546,0.1170476051827049,-0.01619141854816947018,0.05057208237986270023,0.23510638297872340426,-0.08237986270022883295,0.2334096109839817,0.4004576659038902,0.4599542334096110,0.7345537757437071,-0.08466819221967963387,train,3,8,27,4,10,28,4,5,3,6,5,9,3,12,9,trend,future_max_and_confirm_return_cleared_thresholds,1429_2018-12-28
1429,日本アクア,東証一部,建設,2020-09-09,653,120,668,1.0000000000,668.00000000,668.00000000,646.00000000,517.00000000,0.24951644100580270793,0.0340557275541796,0.0636942675159236,0.0429936305732484,0.32500000000000000000,0.55000000000000000000,0.12500000000000000000,9.2873236096288391,True,0.0739549839228296,0.1739894551845343,0.0642026445754341,0.0890120639060972,0.0068976580044915,0.0171065358573995,0.02821856287425149701,0.14612403100775193798,0.1062874251497006,-0.04491017964071856287,-0.09880239520958083832,-0.14221556886227544910,0.1122754491017964,-0.08832335329341317365,train,4,10,28,4,10,32,2,3,1,9,5,14,4,10,10,non_trend,future_max_return_never_reached_half_trend_threshold,1429_2020-09-09
1431,Lib_Work,福証QB,建設,2019-05-14,325,120,1100,0.1250000000,137.50000000,137.50000000,131.25000000,98.12500000,0.33757961783439490446,0.0476190476190476,0.0638297872340426,-0.01353965183752417795,0.64000000000000000000,0.04000000000000000000,0.32000000000000000000,3.6426116838487973,True,0.1224489795918367,0.1827956989247312,0.0800196367206676,0.1121970948063766,0.0491887715683750,0.0364690676633947,0.02868181818181818182,0.11905660377358490566,0.0772727272727273,0.0536363636363636,1.5618181818181818,1.9563636363636364,3.5136363636363636,-0.01181818181818181818,train,5,8,25,4,11,29,2,6,3,8,5,9,2,11,12,trend,future_max_and_confirm_return_cleared_thresholds,1431_2019-05-14
1433,ベステラ,東証一部,建設,2018-12-05,229,120,1634,1.0000000000,1634.00000000,1634.00000000,1598.00000000,1222.00000000,0.30769230769230769231,0.0225281602002503,0.0225281602002503,0.0012515644555695,0.54838709677419354839,0.12903225806451612903,0.32258064516129032258,6.3413729128014842,True,0.1402651779483601,0.2957969865186360,0.0923555169301735,0.1297924565264990,0.0464514323690930,0.0575596558364004,0.02683598531211750306,0.11662234042553191489,-0.10281517747858017136,-0.22643818849449204406,-0.16768665850673194614,-0.21787025703794369645,0.0232558139534884,-0.24724602203182374541,train,8,13,32,9,15,34,1,7,2,3,3,10,3,12,14,non_trend,early_drawdown_breached_failure_threshold,1433_2018-12-05
1438,岐阜造園,名証二部,建設,2019-08-19,352,120,1348,0.5000000000,674.00000000,674.00000000,648.00000000,581.00000000,0.11531841652323580034,0.0401234567901235,0.0401234567901235,0.0200617283950617,0.86666666666666666667,0.06666666666666666667,0.06666666666666666667,1.8852459016393443,True,0.0698412698412698,0.0968266883645240,0.0618353682552186,0.0711447793611273,0.0126026960197814,0.0080905716803290,0.01257418397626112760,0.12649253731343283582,0.0126112759643917,0.0385756676557864,-0.06157270029673590504,0.0675074183976261,0.1876854599406528,-0.03560830860534124629,train,3,4,10,5,9,26,0,1,2,9,6,7,6,8,7,non_trend,future_max_return_never_reached_half_trend_threshold,1438_2019-08-19
1438,岐阜造園,名証二部,建設,2019-12-11,424,120,1505,0.5000000000,752.50000000,752.50000000,735.00000000,613.00000000,0.19902120717781402936,0.0238095238095238,0.0238095238095238,0.0204081632653061,1.00000000000000000000,0E-20,0E-20,1.4492753623188406,True,0.0827338129496403,0.1206254653760238,0.0538477697640221,0.0865772215871488,0.0417624101834628,0.0301080866676583,0.00840531561461794020,0.05184426229508196721,0.0033222591362126,-0.20265780730897009967,-0.03654485049833887043,0.1335548172757475,0.1448504983388704,-0.27043189368770764120,train,7,10,26,7,12,27,0,2,2,6,3,9,4,13,14,non_trend,early_drawdown_breached_failure_threshold,1438_2019-12-11
1439,安江工務店,JQS,建設,2019-12-09,445,120,1297,1.0000000000,1297.00000000,1297.00000000,1254.00000000,964.00000000,0.30082987551867219917,0.0342902711323764,0.0342902711323764,0.0111642743221691,0.78378378378378378378,0E-20,0.21621621621621621622,4.4117647058823529,True,0.1258680555555556,0.3275332650972364,0.0753223065124570,0.1618393550313526,0.0869153825358205,0.0714571369155216,0.01765612952968388589,0.07896551724137931034,-0.01773323053199691596,-0.33693138010794140324,-0.30686198920585967618,-0.22898997686969930609,0.0832690824980725,-0.35851966075558982267,train,8,13,28,7,12,38,7,14,4,7,4,9,2,14,13,non_trend,early_drawdown_breached_failure_threshold,1439_2019-12-09
1439,安江工務店,JQS,建設,2020-09-30,634,120,1146,1.0000000000,1146.00000000,1146.00000000,1086.00000000,899.00000000,0.20800889877641824249,0.0552486187845304,0.0552486187845304,0.0276243093922652,0.65217391304347826087,0E-20,0.34782608695652173913,1.4625850340136054,True,0.1693877551020408,0.2565789473684211,0.1192499267506592,0.1585314485012889,0.0335116584233370,0.0317606564216675,0.02172774869109947644,0.13315508021390374332,0.0401396160558464,-0.14659685863874345550,-0.09162303664921465969,-0.04712041884816753927,0.0811518324607330,-0.15968586387434554974,train,5,11,28,5,11,28,3,5,2,6,7,14,2,12,13,non_trend,early_drawdown_breached_failure_threshold,1439_2020-09-30
1448,スペースバリューホールディングス,東証一部,建設,2020-01-06,304,120,572,1.0000000000,572.00000000,572.00000000,537.00000000,434.00000000,0.23732718894009216590,0.0651769087523277,0.0651769087523277,-0.00558659217877094972,0.84444444444444444444,0.02222222222222222222,0.13333333333333333333,3.7022317334148578,True,0.1193737769080235,0.1532258064516129,0.0852860259937387,0.0980643097104463,0.0139476721816083,0.0251574389923904,0.01678321678321678322,0.09320388349514563107,-0.04720279720279720280,-0.46328671328671328671,-0.40734265734265734266,0.2010489510489510,0.2062937062937063,-0.46328671328671328671,train,3,8,23,4,10,26,2,3,3,10,4,11,5,10,9,non_trend,early_drawdown_breached_failure_threshold,1448_2020-01-06
1450,田中建設工業,JQS,建設,2019-12-16,233,120,2736,0.2500000000,684.00000000,684.00000000,663.50000000,554.50000000,0.19657348963029756537,0.0308967596081387,0.0547417116422513,0.0215882806476484,0.37229437229437229437,0.62770562770562770563,0E-20,4.4750430292598967,True,0.1457286432160804,0.2230666070630308,0.1164384959092486,0.1441634837882294,0.0258701885844653,0.0257737486684159,0.02503654970760233918,0.15711009174311926606,0.0427631578947368,0.0635964912280702,0.0964912280701754,0.5058479532163743,1.1564327485380117,-0.03874269005847953216,train,6,8,21,6,11,35,4,8,9,18,3,8,1,9,13,neutral,advanced_but_not_enough_for_long_trend,1450_2019-12-16
1450,田中建設工業,JQS,建設,2020-07-13,367,120,3410,0.2500000000,852.50000000,852.50000000,807.50000000,680.50000000,0.18662747979426891991,0.0557275541795666,0.0639625585023401,0.1092043681747270,0.93548387096774193548,0E-20,0.06451612903225806452,3.5443037974683544,False,0.1654135338345865,0.2187276626161544,0.1145429883479597,0.1572070925595996,0.0185598242226513,0.0179166690655352,0.01700879765395894428,0.11417322834645669291,0.3431085043988270,0.4428152492668622,0.4017595307917889,0.3982404692082111,0.7302052785923754,0.0219941348973607,train,4,8,21,4,7,23,2,5,2,10,3,12,2,9,7,trend,future_max_and_confirm_return_cleared_thresholds,1450_2020-07-13
1451,KHC,東証二部,建設,2020-01-07,193,120,855,1.0000000000,855.00000000,855.00000000,830.00000000,726.00000000,0.14325068870523415978,0.0301204819277108,0.0301204819277108,0.0012048192771084,0.61538461538461538462,0.25641025641025641026,0.12820512820512820513,3.5730978966502207,True,0.0961538461538462,0.1538461538461538,0.0765550239234450,0.1035818005808325,0.0229922071230759,0.0196762305869966,0.01210526315789473684,0.09951923076923076923,0.0619883040935673,-0.44678362573099415205,-0.30760233918128654971,-0.38596491228070175439,0.1695906432748538,-0.45614035087719298246,train,4,10,25,7,12,36,5,9,3,16,7,16,2,9,11,non_trend,early_drawdown_breached_failure_threshold,1451_2020-01-07
1491,中外鉱業,東証二部,非鉄金属,2020-01-07,488,120,24,1.0000000000,24.00000000,24.00000000,22.00000000,19.00000000,0.15789473684210526316,0.0909090909090909,0.2000000000000000,0E-20,0.80000000000000000000,0.20000000000000000000,0E-20,14.6823589367903043,True,0.2000000000000000,0.1428571428571429,0.1940298507462687,0.1920529801324503,-0.01228501228501228501,-0.00821018062397372906,0.06250000000000000000,0.50000000000000000000,-0.20833333333333333333,-0.41666666666666666667,-0.16666666666666666667,0.5000000000000000,1.5000000000000000,-0.45833333333333333333,train,1,4,9,3,6,12,2,4,3,24,12,26,3,3,2,non_trend,early_drawdown_breached_failure_threshold,1491_2020-01-07
1514,住石ホールディングス,東証一部,鉱業,2019-11-25,461,120,152,1.0000000000,152.00000000,152.00000000,147.00000000,110.00000000,0.33636363636363636364,0.0340136054421769,0.0340136054421769,0.0068027210884354,0.80000000000000000000,0.20000000000000000000,0E-20,1.9131699423386147,True,0.1094890510948905,0.1875000000000000,0.0689170182841069,0.1140972391888590,0.0631775700934579,0.0330641090358405,0.02138157894736842105,0.08783783783783783784,0.0197368421052632,-0.09210526315789473684,-0.22368421052631578947,-0.20394736842105263158,0.0394736842105263,-0.11842105263157894737,train,4,8,22,5,9,27,2,4,5,18,9,17,4,6,9,non_trend,early_drawdown_breached_failure_threshold,1514_2019-11-25
1515,日鉄鉱業,東証一部,鉱業,2019-12-13,475,120,5100,0.1000000000,510.00000000,510.00000000,478.50000000,381.00000000,0.25590551181102362205,0.0658307210031348,0.0932475884244373,0.0257234726688103,0.95454545454545454545,0E-20,0.04545454545454545455,4.2548476454293629,True,0.1074918566775244,0.1670480549199085,0.1003829764280706,0.1423878145299783,0.0280026616391261,0.0521023586480489,0.02289215686274509804,0.11974358974358974359,-0.06078431372549019608,-0.25882352941176470588,-0.10392156862745098039,0.1313725490196078,0.1313725490196078,-0.31568627450980392157,train,5,11,31,5,10,31,0,3,3,8,6,12,5,10,9,non_trend,early_drawdown_breached_failure_threshold,1515_2019-12-13
1515,日鉄鉱業,東証一部,鉱業,2020-09-14,656,120,5150,0.1000000000,515.00000000,515.00000000,479.00000000,388.50000000,0.23294723294723294723,0.0751565762004175,0.0751565762004175,0.0114822546972860,0.79220779220779220779,0.20779220779220779221,0E-20,3.4834834834834835,True,0.1771428571428571,0.1220043572984749,0.1826166829324301,0.1898115169134210,0.0188337135169913,-0.01539248952666199064,0.02601941747572815534,0.14806629834254143646,-0.09708737864077669903,0.1126213592233010,0.3980582524271845,0.3145631067961165,0.4349514563106796,-0.12330097087378640777,train,9,12,26,7,11,28,4,4,6,12,0,6,1,9,10,non_trend,early_drawdown_breached_failure_threshold,1515_2020-09-14
1518,三井松島産業,東証一部,鉱業,2018-08-15,153,120,1749,0.2000000000,349.80000000,349.80000000,340.00000000,293.80000000,0.15724982981620149762,0.0288235294117647,0.0288235294117647,0E-20,0.98000000000000000000,0.02000000000000000000,0E-20,2.3080749461117559,True,0.0782983970406905,0.0789636027143738,0.0813317258647872,0.0965746410583293,0.0098017793038864,0.0064574481511085,0.02409948542024013722,0.18246753246753246753,0.0097198399085192,-0.10405946255002858776,-0.18353344768439108062,-0.31560891938250428816,0.1252144082332762,-0.10405946255002858776,train,6,10,33,6,10,34,3,6,6,10,0,9,1,10,13,non_trend,early_drawdown_breached_failure_threshold,1518_2018-08-15
1605,国際石油開発帝石,東証一部,鉱業,2019-12-17,477,120,1138.5,1.0000000000,1138.50000000,1138.50000000,1102.00000000,877.40000000,0.25598358787326191019,0.0331215970961887,0.0397260273972603,0.0146118721461187,0.88709677419354838710,0.09677419354838709677,0.01612903225806451613,1.7402532995850079,True,0.1156295933365997,0.0786357176693510,0.0664356134229445,0.1126113873682530,0.0421974910919119,0.0453834195744304,0.02074220465524813351,0.10514247551202137133,-0.02195871761089152394,-0.54835309617918313570,-0.37549407114624505929,-0.49143610013175230567,0.0425999121651296,-0.54835309617918313570,train,3,7,27,5,10,28,0,2,1,5,3,14,6,12,10,non_trend,early_drawdown_breached_failure_threshold,1605_2019-12-17
1662,石油資源開発,東証一部,鉱業,2019-09-17,416,120,2981,0.2000000000,596.20000000,596.20000000,556.00000000,436.20000000,0.27464465841357175608,0.0723021582733813,0.0788997466521896,0.0361925443358668,0.53153153153153153153,0.46846846846846846847,0E-20,3.9980875210750145,True,0.1635441061670570,0.2333471245345470,0.1292949956434443,0.1879018118059614,0.0973374072457442,0.0457273030336704,0.02467292854746729285,0.12278797996661101836,-0.11741026501174102650,0.0080509896008051,-0.46494464944649446494,-0.38778933243877893324,0.0499832271049983,-0.14256960751425696075,train,5,11,33,6,11,26,0,6,2,6,6,14,3,13,13,non_trend,early_drawdown_breached_failure_threshold,1662_2019-09-17
1663,K＆Oエナジーグループ,東証一部,鉱業,2020-02-12,512,120,1840,1.0000000000,1840.00000000,1840.00000000,1701.00000000,1307.00000000,0.30145371078806426932,0.0817166372721928,0.0817166372721928,0.0470311581422693,0.75641025641025641026,0E-20,0.24358974358974358974,3.7508555783709788,True,0.2225913621262458,0.1240073304825901,0.1402013942680093,0.1506112622330613,0.0017691973431001,0.0040287137415763,0.03100543478260869565,0.14479695431472081218,-0.20054347826086956522,-0.18260869565217391304,-0.15978260869565217391,-0.21956521739130434783,-0.02173913043478260870,-0.25217391304347826087,train,6,10,28,6,13,36,3,6,7,12,1,17,2,11,14,non_trend,early_drawdown_breached_failure_threshold,1663_2020-02-12
1712,ダイセキ環境ソリューション,東証一部,建設,2019-08-06,388,120,702,1.0000000000,702.00000000,702.00000000,682.00000000,601.00000000,0.13477537437603993344,0.0293255131964809,0.0338733431516937,-0.03092783505154639175,0.80000000000000000000,0.14545454545454545455,0.05454545454545454545,2.1691922204987472,True,0.0684931506849315,0.1396103896103896,0.0573085322689962,0.0986488601387657,0.0493085736862900,0.0233563782932493,0.02571225071225071225,0.22283950617283950617,-0.05413105413105413105,0.3490028490028490,0.5441595441595442,-0.00854700854700854701,0.7435897435897436,-0.07264957264957264957,train,5,9,27,7,11,30,3,5,8,13,3,11,6,9,9,trend,future_max_and_confirm_return_cleared_thresholds,1712_2019-08-06
1716,第一カッター興業,東証一部,建設,2019-10-30,444,120,1894,1.0000000000,1894.00000000,1894.00000000,1820.00000000,1563.00000000,0.16442738323736404351,0.0406593406593407,0.0533926585094549,0.0072302558398220,0.90217391304347826087,0E-20,0.09782608695652173913,4.4187836797536567,True,0.1043731778425656,0.0718732314657612,0.0744880013615476,0.1252822117479304,0.0726260382754739,0.00000990226464792494,0.01884899683210137276,0.13891050583657587549,-0.05966209081309398099,-0.05015839493136219641,-0.14730728616684266103,0.1483632523759240,0.3859556494192186,-0.07550158394931362196,train,5,11,34,5,12,31,0,6,8,17,5,9,7,11,15,non_trend,confirm_horizon_return_non_positive,1716_2019-10-30
1716,第一カッター興業,東証一部,建設,2020-06-05,588,120,1994,1.0000000000,1994.00000000,1994.00000000,1909.00000000,1420.00000000,0.34436619718309859155,0.0445259298061812,0.0612027674294838,0.0489622139435870,0.20353982300884955752,0.47787610619469026549,0.31858407079646017699,6.7888947092718701,True,0.1791839148432880,0.1764011799410029,0.0954539211646752,0.1991941223049706,0.1345009193181464,0.0086032593311497,0.02477432296890672016,0.10102249488752556237,0.1685055165496489,0.1444332998996991,0.1133400200601805,-0.30140421263791374122,0.3711133400200602,0.0305917753259779,train,4,9,27,7,13,33,2,5,3,10,6,15,1,12,13,neutral,advanced_but_not_enough_for_long_trend,1716_2020-06-05
1716,第一カッター興業,東証一部,建設,2020-12-21,721,120,2722,1.0000000000,2722.00000000,2722.00000000,2625.00000000,2138.00000000,0.22778297474275023386,0.0369523809523810,0.0570873786407767,0E-20,0.82584269662921348315,0.01123595505617977528,0.16292134831460674157,1.8660130718954248,True,0.1902055094009620,0.2054915854738707,0.1343320900964724,0.1905872747419374,0.0783974474204566,0.0210194116946529,0.03076781778104335048,0.17197125256673511294,-0.48052902277736958119,-0.46069066862601028655,-0.48383541513592946363,-0.51212343864805290228,0.0044085231447465,-0.53416605437178545187,train,5,8,26,7,12,31,2,3,4,16,3,11,3,9,13,non_trend,early_drawdown_breached_failure_threshold,1716_2020-12-21
1717,明豊ファシリティワークス,JQS,建設,2018-10-01,184,120,524,1.0000000000,524.00000000,524.00000000,500.00000000,404.00000000,0.23762376237623762376,0.0480000000000000,0.0826446280991736,0.0516528925619835,0.45454545454545454545,0.12121212121212121212,0.42424242424242424242,21.5601145038167939,True,0.0715746421267894,0.2596153846153846,0.0945169712793734,0.1463574710129075,0.0303454212848381,0.0248878923766816,0.01832061068702290076,0.10000000000000000000,-0.05916030534351145038,-0.09160305343511450382,-0.04007633587786259542,0.2423664122137405,0.2690839694656489,-0.16603053435114503817,train,5,7,22,6,8,34,1,8,2,8,2,10,3,10,9,non_trend,early_drawdown_breached_failure_threshold,1717_2018-10-01
1718,美樹工業,JQS,建設,2019-07-31,352,120,4030,1.0000000000,4030.00000000,4030.00000000,3885.00000000,3445.00000000,0.12772133526850507983,0.0373230373230373,0.0386597938144330,0.0128865979381443,1.00000000000000000000,0E-20,0E-20,2.9644268774703557,True,0.1041095890410959,0.0661375661375661,0.1133365563920160,0.0881843342859072,-0.02897189993964187513,-0.01336500677130741734,0.01730769230769230769,0.15852272727272727273,-0.02729528535980148883,0.0173697270471464,0.0099255583126551,-0.14640198511166253102,0.0769230769230769,-0.04218362282878411911,train,4,8,16,4,8,23,1,1,3,8,2,4,5,8,8,non_trend,future_max_return_never_reached_half_trend_threshold,1718_2019-07-31
1719,安藤・間,東証一部,建設,2019-11-05,447,120,860,1.0000000000,860.00000000,860.00000000,842.00000000,656.00000000,0.28353658536585365854,0.0213776722090261,0.0336538461538462,0.0096153846153846,0.68965517241379310345,0.10344827586206896552,0.20689655172413793103,1.4844675952138301,True,0.0997442455242967,0.2027972027972028,0.0562515352493245,0.1404323034080361,0.0743550834597876,0.0337689636263937,0.01668604651162790698,0.07715053763440860215,0.0488372093023256,0.0651162790697674,-0.20116279069767441860,-0.24651162790697674419,0.1348837209302326,-0.00348837209302325581,train,5,9,35,7,12,35,1,7,5,13,8,14,4,14,11,non_trend,future_max_return_never_reached_half_trend_threshold,1719_2019-11-05
1719,安藤・間,東証一部,建設,2020-09-10,654,120,758,1.0000000000,758.00000000,758.00000000,721.00000000,558.00000000,0.29211469534050179211,0.0513176144244105,0.0557103064066852,0.0153203342618384,0.54716981132075471698,0.39622641509433962264,0.05660377358490566038,2.9466423825424129,True,0.1519756838905775,0.2070063694267516,0.0845614537129775,0.1782993937509716,0.1525395778364116,0.0091244215535047,0.02110817941952506596,0.09815950920245398773,-0.04617414248021108179,-0.05277044854881266491,0.1345646437994723,0.1134564643799472,0.1899736147757256,-0.14511873350923482850,train,6,10,25,5,12,28,0,4,2,10,4,12,4,13,12,non_trend,early_drawdown_breached_failure_threshold,1719_2020-09-10
1721,コムシスホールディングス,東証一部,建設,2018-09-18,176,120,3235,1.0000000000,3235.00000000,3235.00000000,3115.00000000,2705.00000000,0.15157116451016635860,0.0385232744783307,0.0385232744783307,0.0096308186195827,0.72000000000000000000,0.08000000000000000000,0.20000000000000000000,1.2109375000000000,True,0.1090161124442921,0.0830264479410780,0.0775969754001432,0.1180489153600682,0.0537390968602468,0.0054032767137885,0.01811437403400309119,0.14292682926829268293,-0.02163833075734157651,-0.15919629057187017002,-0.08037094281298299845,-0.08686244204018547141,0.0401854714064915,-0.18299845440494590417,train,5,11,31,7,12,33,0,1,0,3,5,14,7,12,12,non_trend,early_drawdown_breached_failure_threshold,1721_2018-09-18
1722,ミサワホーム,東証一部,建設,2019-05-09,326,120,951,1.0000000000,951.00000000,951.00000000,844.00000000,673.00000000,0.25408618127786032689,0.1267772511848341,0.1872659176029963,-0.00624219725343320849,0.90116279069767441860,0E-20,0.09883720930232558140,2.4092582851130984,True,0.1992433795712484,0.2579365079365079,0.2232297896970866,0.2393840005212972,-0.01043721759053013428,0.0116682781049486,0.02602523659305993691,0.14473684210526315789,0.0441640378548896,0.1009463722397476,0.2250262881177708,,0.2870662460567823,0.0084121976866456,train,6,10,29,5,8,23,3,8,3,8,3,11,4,9,7,neutral,advanced_but_not_enough_for_long_trend,1722_2019-05-09
1722,ミサワホーム,東証一部,建設,2019-11-08,450,120,1220,1.0000000000,1220.00000000,1220.00000000,1195.00000000,959.00000000,0.24608967674661105318,0.0209205020920502,0.0209205020920502,0.0025104602510460,0.68750000000000000000,0.31250000000000000000,0E-20,1.5218588261204713,True,0.1070780399274047,0.1798839458413926,0.0569176124057871,0.1011327225957850,0.0306710120987544,0.0283393920643515,0.01750000000000000000,0.09046610169491525424,-0.01885245901639344262,,,,0.0032786885245902,-0.05491803278688524590,train,6,14,38,6,13,36,2,7,3,14,1,8,1,14,12,incomplete,insufficient_future_bars,1722_2019-11-08
1723,日本電技,JQS,建設,2019-12-24,472,120,3280,0.5000000000,1640.00000000,1640.00000000,1600.00000000,1396.50000000,0.14572144647332617257,0.0250000000000000,0.0250000000000000,0.0031250000000000,0.51851851851851851852,0.48148148148148148148,0E-20,3.2020997375328084,True,0.0789473684210526,0.1213675213675214,0.0638987998702562,0.1037515213038626,0.0280950395998333,0.0287921712989943,0.01478658536585365854,0.11916461916461916462,0.0762195121951220,-0.05487804878048780488,0.0182926829268293,0.1448170731707317,0.2195121951219512,-0.10670731707317073171,train,5,10,24,6,12,33,4,10,4,17,5,9,1,11,11,non_trend,early_drawdown_breached_failure_threshold,1723_2019-12-24
1723,日本電技,JQS,建設,2020-11-24,689,120,3900,0.5000000000,1950.00000000,1950.00000000,1897.50000000,1532.50000000,0.23817292006525285481,0.0276679841897233,0.0344827586206897,0.0013262599469496,1.00000000000000000000,0E-20,0E-20,1.7314930991217064,True,0.1095305832147937,0.0893854748603352,0.0743801652892562,0.0779684440861453,0.0095953274926992,0.0056985336699947,0.01788461538461538462,0.09554794520547945205,-0.01923076923076923077,0.0166666666666667,-0.01666666666666666667,-0.01410256410256410256,0.0628205128205128,-0.03717948717948717949,train,2,4,20,7,10,25,2,4,7,13,3,9,5,9,10,non_trend,future_max_return_never_reached_half_trend_threshold,1723_2020-11-24
1726,ビーアールホールディングス,東証一部,建設,2019-09-11,413,120,371,1.0000000000,371.00000000,371.00000000,363.00000000,300.00000000,0.21000000000000000000,0.0220385674931129,0.0220385674931129,0.0027548209366391,0.70000000000000000000,0.10000000000000000000,0.20000000000000000000,1.2406769936890419,True,0.1666666666666667,0.1242424242424242,0.0923008979832180,0.0998023715415020,0.00147427392009435353,0.0123036911073322,0.02196765498652291105,0.12936507936507936508,0.1212938005390836,0.3369272237196765,0.0592991913746631,1.0134770889487871,1.0134770889487871,0E-20,train,5,12,23,6,11,24,4,7,3,10,5,12,1,10,12,neutral,advanced_but_not_enough_for_long_trend,1726_2019-09-11
1726,ビーアールホールディングス,東証一部,建設,2020-05-18,574,120,528,1.0000000000,528.00000000,528.00000000,510.00000000,393.00000000,0.29770992366412213740,0.0352941176470588,0.0352941176470588,0.0156862745098039,0.66666666666666666667,0.20000000000000000000,0.13333333333333333333,3.2330997060818449,True,0.1115789473684211,0.1092436974789916,0.0837438423645320,0.1172238679644520,0.0204209864907320,0.0035390713476784,0.02765151515151515152,0.12478632478632478632,-0.02462121212121212121,0.2916666666666667,0.4772727272727273,0.0473484848484848,0.5189393939393939,-0.02462121212121212121,train,4,8,33,3,9,27,1,10,4,11,7,16,4,10,11,trend,future_max_and_confirm_return_cleared_thresholds,1726_2020-05-18
